deployment_code,deployment_code,,deployment_code_yyyymmdd,,,,,,deployment_code
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_SND_20160905_PASCAL_022,,SWFSC_SND_20160905_PASCAL_022,PASCAL,022,PASCAL_022,,,SWFSC_SND_20160905_PASCAL_022
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_SND_20160924_PASCAL_023,,SWFSC_SND_20160924_PASCAL_023,PASCAL,023,PASCAL_023,,,SWFSC_SND_20160924_PASCAL_023
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_SND_20160924_PASCAL_024,,SWFSC_SND_20160924_PASCAL_024,PASCAL,024,PASCAL_024,,,SWFSC_SND_20160924_PASCAL_024
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_SND_20160924_PASCAL_025,,SWFSC_SND_20160924_PASCAL_025,PASCAL,025,PASCAL_025,,,SWFSC_SND_20160924_PASCAL_025
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_CHI_20160924_PASCAL_026,,SWFSC_CHI_20160924_PASCAL_026,PASCAL,026,PASCAL_026,,,SWFSC_CHI_20160924_PASCAL_026
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_CHI_20160924_PASCAL_027,,SWFSC_CHI_20160924_PASCAL_027,PASCAL,027,PASCAL_027,,,SWFSC_CHI_20160924_PASCAL_027
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_CHI_20160924_PASCAL_028,,SWFSC_CHI_20160924_PASCAL_028,PASCAL,028,PASCAL_028,,,SWFSC_CHI_20160924_PASCAL_028
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_CHI_20160926_PASCAL_029,,SWFSC_CHI_20160926_PASCAL_029,PASCAL,029,PASCAL_029,,,SWFSC_CHI_20160926_PASCAL_029
SWFSC_HUM_20210822_ADRIFT_001,SWFSC_CHI_20160926_PASCAL_030,,SWFSC_CHI_20160926_PASCAL_030,PASCAL,030,PASCAL_030,,,SWFSC_CHI_20160926_PASCAL_030
SWFSC_HUM_20210822_ADRIFT_001,0,,SWFSC_NEPAC_20240817_CALCURCEAS_001,CALCURCEAS,001,CALCURCEAS_001,,,0
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20240820_CALCURCEAS_002,CALCURCEAS,002,CALCURCEAS_002,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20240820_CALCURCEAS_003,CALCURCEAS,003,CALCURCEAS_003,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20240821_CALCURCEAS_004,CALCURCEAS,004,CALCURCEAS_004,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20240823_CALCURCEAS_006,CALCURCEAS,006,CALCURCEAS_006,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20240913_CALCURCEAS_008,CALCURCEAS,008,CALCURCEAS_008,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20240914_CALCURCEAS_009,CALCURCEAS,009,CALCURCEAS_009,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20240914_CALCURCEAS_010,CALCURCEAS,010,CALCURCEAS_010,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20240915_CALCURCEAS_011,CALCURCEAS,011,CALCURCEAS_011,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241001_CALCURCEAS_012,CALCURCEAS,012,CALCURCEAS_012,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241002_CALCURCEAS_013,CALCURCEAS,013,CALCURCEAS_013,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241002_CALCURCEAS_014,CALCURCEAS,014,CALCURCEAS_014,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241005_CALCURCEAS_015,CALCURCEAS,015,CALCURCEAS_015,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241006_CALCURCEAS_016,CALCURCEAS,016,CALCURCEAS_016,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241006_CALCURCEAS_017,CALCURCEAS,017,CALCURCEAS_017,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241006_CALCURCEAS_018,CALCURCEAS,018,CALCURCEAS_018,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241009_CALCURCEAS_019,CALCURCEAS,019,CALCURCEAS_019,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241026_CALCURCEAS_020,CALCURCEAS,020,CALCURCEAS_020,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241027_CALCURCEAS_021,CALCURCEAS,021,CALCURCEAS_021,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241027_CALCURCEAS_022,CALCURCEAS,022,CALCURCEAS_022,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241028_CALCURCEAS_023,CALCURCEAS,023,CALCURCEAS_023,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241111_CALCURCEAS_024,CALCURCEAS,024,CALCURCEAS_024,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241120_CALCURCEAS_025,CALCURCEAS,025,CALCURCEAS_025,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241122_CALCURCEAS_026,CALCURCEAS,026,CALCURCEAS_026,,,
SWFSC_HUM_20210822_ADRIFT_001,,,SWFSC_NEPAC_20241123_CALCURCEAS_027,CALCURCEAS,027,CALCURCEAS_027,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
SWFSC_HUM_20210822_ADRIFT_001,,,,,,,,,
