"UTC","end","species","call","DriftName"
"2023-11-09 15:59:48.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-09 16:00:12.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:00:35.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:01:01.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:01:21.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:02:55.355",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:03:25.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:03:42.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:04:11.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:04:34.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:05:17.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:05:28.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:31:31.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:31:55.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:32:19.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:33:07.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:33:31.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:33:57.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:34:43.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:35:07.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:35:19.995",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:35:57.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:36:04.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:36:52.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:37:31.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:37:37.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:38:23.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:38:31.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:38:51.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:39:06.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:39:09.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:40:06.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:40:38.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:40:40.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:40:52.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:40:59.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:41:23.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:41:38.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:41:43.995",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:42:16.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:42:26.875",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:42:32.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:42:58.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:43:16.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:44:31.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:44:52.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:45:25.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:46:00.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 16:46:12.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 17:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-09 18:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-09 19:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-09 20:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-09 21:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-09 22:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-09 23:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-09 23:25:36.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:25:42.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:25:55.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:26:05.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:26:26.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:26:48.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:27:01.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:27:11.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:27:58.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:28:01.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:28:42.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:29:06.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:29:27.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:29:32.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:29:47.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:30:14.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:30:59.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:31:53.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:32:15.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:33:01.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:33:09.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:33:45.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:33:55.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:34:03.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:34:39.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:35:24.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:35:44.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:36:06.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:36:54.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:37:36.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:37:39.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:38:23.355",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:39:09.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:39:28.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:39:55.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:52:06.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:52:11.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:52:28.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:52:52.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:52:56.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:53:18.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:53:42.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:54:03.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:54:18.875",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:54:27.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:54:48.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:54:56.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:55:22.875",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:55:34.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:55:40.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:55:46.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:56:20.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:56:33.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:56:53.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:57:06.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:57:11.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:57:28.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:57:51.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:57:54.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:58:14.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:58:17.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:58:35.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:58:39.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:58:56.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:59:20.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-09 23:59:23.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-10 00:00:04.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:00:09.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:00:50.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:01:17.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:01:39.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:02:03.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:02:27.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:02:38.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:04:20.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:04:41.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:05:03.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:05:21.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:05:27.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:05:30.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:05:44.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:05:50.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:06:07.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:06:13.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:06:51.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:07:00.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:07:36.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:07:49.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:08:11.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:08:21.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:08:48.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:09:06.875",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:09:29.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:09:51.355",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:10:21.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:10:57.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:11:10.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:11:20.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:14:15.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:15:06.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:15:36.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:16:22.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:17:06.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:17:49.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:17:52.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:18:09.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:18:12.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:18:33.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:18:37.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:19:21.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:20:28.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:21:16.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:22:20.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:22:48.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:23:05.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:23:48.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:24:34.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:24:41.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:25:19.355",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:25:43.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:26:10.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:26:33.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:26:55.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:27:43.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:28:24.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:28:45.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:29:10.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:29:26.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:29:32.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:29:48.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:30:14.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:30:16.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:30:35.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:31:01.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:31:24.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:31:43.355",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:31:45.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:31:59.355",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:32:08.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:32:29.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:32:44.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:32:52.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:33:08.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:33:14.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:33:20.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:33:31.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:33:37.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:33:58.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:34:18.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:34:22.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:35:23.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:35:28.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:35:45.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:35:55.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:36:04.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:36:13.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:36:21.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:36:27.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:36:31.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:36:38.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:36:50.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:36:57.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:37:00.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:37:22.875",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:37:37.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:37:45.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:38:01.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:38:08.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:38:23.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:38:30.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:38:45.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:39:15.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:39:31.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:40:00.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:40:17.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:40:31.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:40:40.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:41:05.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:41:18.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:41:27.995",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:41:45.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:41:53.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:42:12.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:42:20.795",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:42:37.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:42:44.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:42:58.875",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:43:17.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:43:43.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:44:27.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:44:50.875",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:45:00.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:45:12.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:45:57.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:46:06.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:46:23.355",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:46:48.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:47:04.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:47:26.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:47:51.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:48:25.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:48:36.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:48:57.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:49:13.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:49:20.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:49:35.995",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:49:42.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:50:05.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:50:27.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:50:50.875",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:51:00.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:51:13.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:51:36.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:51:58.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:54:16.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:54:38.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:54:49.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:55:02.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:55:19.995",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:55:24.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:55:47.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:55:54.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:55:57.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:56:03.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:56:09.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:56:21.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:56:32.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:56:34.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:56:54.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:56:57.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:57:05.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:57:39.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:57:54.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:58:15.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:58:21.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:58:24.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:58:47.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:59:09.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 00:59:54.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:00:00",NA,"FIWH",NA,"ADRIFT_103"
"2023-11-10 01:00:15.995",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:00:34.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:00:38.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:01:00.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:01:09.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:01:20.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:01:23.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:01:55.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:02:06.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:02:08.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:02:52.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:03:16.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:04:02.235",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:04:25.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:05:06.555",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:05:25.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:05:48.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:06:33.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:06:39.035",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:06:56.315",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:07:15.195",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:07:18.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:07:39.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:07:41.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:08:01.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:08:47.355",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:09:01.435",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:09:12.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:09:32.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:10:01.595",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:10:17.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:10:40.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:11:25.755",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:11:42.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:12:25.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:13:10.715",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:13:20.955",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:13:51.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:14:08.635",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:14:12.475",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:14:41.275",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:14:54.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:14:59.835",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:15:18.075",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:15:41.115",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:15:59.675",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:16:01.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:20:51.515",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:21:13.915",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:21:26.395",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:22:12.155",NA,"FIWH","Pulses","ADRIFT_103"
"2023-11-10 01:22:34.555",NA,"FIWH","Pulses","ADRIFT_103"
