organization_code,deployment_code,analysis_code,recording_codes,analysis_sound_source_codes,analysis_granularity_code,analysis_start_datetime,analysis_end_datetime,analysis_sample_rate_khz,analysis_min_frequency_khz,analysis_max_frequency_khz,analysis_processing_code,analysis_quality_code,analysis_protocol_reference,analysis_dataset_url,analysis_release_data,analysis_release_pacm,detector_codes,analysis_citation_codes,detector_version,detector_json,detector_output_filename,detector_output_uri,analysis_analysts,analysis_json,analysis_comments
SWFSC,SWFSC_SFB_20210610_ADRIFT_007,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2021-06-10T17:33:22+0000,2021-06-24T10:00:08+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210725_ADRIFT_003,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2021-07-25T18:35:58+0000,2021-08-03T16:32:07+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20210725_ADRIFT_006,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2021-07-25T19:11:59+0000,2021-07-28T22:05:59+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20220618_ADRIFT_015,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-06-18T08:07:12+0000,2022-06-21T06:14:36+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20220726_ADRIFT_027,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-07-26T18:37:12+0000,2022-07-30T18:14:25+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20220726_ADRIFT_028,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-07-26T17:29:47+0000,2022-07-30T20:20:32+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2022-09-27T18:37:14+0000,2022-10-01T15:59:35+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_SFB_20230917_ADRIFT_092,PWDO_ANALYSIS,SOUNDTRAP_RECORDING,PWDO,INTERVAL,2023-09-17T17:42:00+0000,2023-09-22T01:42:02+0000,384.0,0.0,100.0,POST_PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Rissoâs and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609â624. https://doi.org/10.1121/1.2932059",,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_107,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2023-11-06T21:00:00+0000,2023-11-10T20:24:01+0000,384.0,0.0,0.25,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,PAMGUARD_WHISTLE_MOAN,,,,,,,,
SWFSC,SWFSC_MND_20160827_PASCAL_010,SEWH_ANALYSIS,SM3M_RECORDINGS,SEWH,INTERVAL,2016-08-27T17:44:06+0000,2016-09-17T04:24:05+0000,256.0,0.0,0.25,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,PAMGUARD_WHISTLE_MOAN,,,,,,,,
SWFSC,SWFSC_SND_20160905_PASCAL_022,SEWH_ANALYSIS,SOUNDTRAP_RECORDING,SEWH,INTERVAL,2016-09-05T06:46:24+0000,2016-09-28T17:06:40+0000,288.0,0.0,0.25,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,PAMGUARD_WHISTLE_MOAN,,,,,,,,
SWFSC,SWFSC_BCN_20160824_PASCAL_006,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-08-24T13:00:23+0000,2016-08-30T03:29:26+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20160825_PASCAL_007,SPWH_ANALYSIS,SM3M_RECORDINGS,SPWH,INTERVAL,2016-08-25T09:30:05+0000,2016-09-13T09:30:03+0000,256.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181005_CCES_014,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2018-10-05T06:01:04+0000,2018-11-01T16:43:03+0000,576.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181031_CCES_017,SPWH_ANALYSIS,SM3M_RECORDINGS,SPWH,INTERVAL,2018-10-31T00:00:00+0000,2018-11-24T04:30:00+0000,256.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181031_CCES_018,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2018-10-31T10:05:29+0000,2018-11-16T04:12:29+0000,576.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181101_CCES_019,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2018-11-01T02:23:12+0000,2018-11-18T12:54:48+0000,576.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181105_CCES_020,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2018-11-05T14:22:39+0000,2018-11-22T09:16:43+0000,576.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_BCN_20181122_CCES_023,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2018-11-22T08:28:24+0000,2018-12-03T00:49:11+0000,576.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160822_PASCAL_005,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-08-22T15:03:57+0000,2016-09-04T22:55:57+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160904_PASCAL_019,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-09-04T01:47:23+0000,2016-09-23T06:59:21+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160906_PASCAL_020,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-09-06T02:37:11+0000,2016-09-29T05:18:16+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160924_PASCAL_026,SPWH_ANALYSIS,SOUNDTRAP_RECORDING_0774,SPWH,INTERVAL,2016-09-24T15:15:28+0000,2016-09-26T04:21:29+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160924_PASCAL_027,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-09-24T15:49:50+0000,2016-09-26T03:53:51+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_CHI_20160924_PASCAL_028,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-09-24T16:40:33+0000,2016-09-29T03:38:00+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_COL_20160829_PASCAL_012,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-08-29T09:01:46+0000,2016-09-17T19:53:46+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_COL_20160829_PASCAL_013,SPWH_ANALYSIS,SM3M_RECORDINGS,SPWH,INTERVAL,2016-08-29T20:50:05+0000,2016-09-15T17:26:06+0000,256.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HMB_20210609_ADRIFT_002,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2021-06-09T18:12:23+0000,2021-06-16T22:48:53+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20160821_PASCAL_002,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-08-20T18:44:06+0000,2016-09-01T02:06:05+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20160901_PASCAL_016,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-09-01T13:22:02+0000,2016-09-21T00:04:02+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180725_CCES_004,SPWH_ANALYSIS,SM3M_RECORDINGS,SPWH,INTERVAL,2018-07-30T00:00:00+0000,2018-10-12T23:59:59+0000,256.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180805_CCES_007,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2018-08-05T15:27:50+0000,2018-09-22T18:09:50+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20180816_CCES_008,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2018-08-16T04:38:04+0000,2018-10-01T01:59:55+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220118_ADRIFT_012,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-01-18T03:42:19+0000,2022-01-21T19:39:12+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220425_ADRIFT_017,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-04-25T18:59:59+0000,2022-04-28T19:22:16+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220425_ADRIFT_018,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-04-25T19:59:57+0000,2022-04-28T20:22:15+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220728_ADRIFT_030,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-07-28T18:59:58+0000,2022-08-01T11:29:40+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220728_ADRIFT_031,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-07-28T18:59:58+0000,2022-08-01T08:52:13+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_032,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-09-13T06:59:56+0000,2022-09-15T18:14:45+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20220913_ADRIFT_033,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-09-13T04:44:56+0000,2022-09-15T17:29:45+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221116_ADRIFT_036,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-11-16T19:14:57+0000,2022-11-20T07:37:12+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221116_ADRIFT_037,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-11-16T18:59:58+0000,2022-11-21T10:59:46+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221116_ADRIFT_038,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-11-16T19:14:57+0000,2022-11-20T03:29:42+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221213_ADRIFT_039,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-12-13T21:29:57+0000,2022-12-16T20:22:14+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221213_ADRIFT_040,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-12-13T21:29:57+0000,2022-12-16T21:29:49+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20221213_ADRIFT_041,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-12-13T21:52:27+0000,2022-12-16T22:37:14+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230507_ADRIFT_068,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-05-07T00:29:57+0000,2023-05-09T16:14:48+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230507_ADRIFT_070,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-05-07T00:52:27+0000,2023-05-09T17:44:46+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20230507_ADRIFT_071,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-05-07T00:59:58+0000,2023-05-09T17:59:47+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20231005_ADRIFT_097,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-10-05T23:29:58+0000,2023-10-06T23:23:58+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20231005_ADRIFT_098,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-10-05T23:29:58+0000,2023-10-06T23:41:58+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20231005_ADRIFT_099,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-10-05T23:41:58+0000,2023-10-06T23:53:58+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_HUM_20231005_ADRIFT_100,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-10-05T23:53:58+0000,2023-10-07T00:23:58+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20160822_PASCAL_004,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-08-22T00:28:27+0000,2016-09-03T19:14:33+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20160827_PASCAL_009,SPWH_ANALYSIS,SOUNDTRAP_RECORDING_1436,SPWH,INTERVAL,2016-08-27T00:22:14+0000,2016-09-15T13:04:14+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20160903_PASCAL_018,SPWH_ANALYSIS,SM2BAT_RECORDINGS,SPWH,INTERVAL,2016-09-03T05:32:00+0000,2016-09-22T11:50:00+0000,192.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20220621_ADRIFT_020,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-06-21T16:45:00+0000,2022-06-25T17:52:13+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20220621_ADRIFT_021,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-06-21T17:07:29+0000,2022-06-25T18:37:12+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20220621_ADRIFT_023,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-06-21T18:52:29+0000,2022-06-25T21:29:41+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20220621_ADRIFT_024,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-06-21T19:29:59+0000,2022-06-25T20:14:42+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20220621_ADRIFT_025,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-06-21T19:44:59+0000,2022-06-25T17:29:42+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-11-06T18:54:00+0000,2023-11-10T20:54:00+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_104,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-11-06T19:24:00+0000,2023-11-10T22:48:01+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-11-06T20:00:00+0000,2023-11-10T22:00:01+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_106,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-11-06T20:35:59+0000,2023-11-10T22:18:01+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_107,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-11-06T21:00:00+0000,2023-11-10T20:24:01+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MBY_20231106_ADRIFT_108,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2023-11-06T21:41:59+0000,2023-11-10T21:24:00+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MND_20160821_PASCAL_003,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-08-21T10:37:16+0000,2016-09-02T16:39:16+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MND_20160827_PASCAL_010,SPWH_ANALYSIS,SM3M_RECORDINGS,SPWH,INTERVAL,2016-08-27T17:44:06+0000,2016-09-17T04:24:05+0000,256.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MOB_20160904_PASCAL_021,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-09-03T23:54:34+0000,2016-09-25T10:02:46+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MOB_20180830_CCES_012,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2018-08-30T02:58:44+0000,2018-10-06T17:00:44+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_MOB_20220423_ADRIFT_013,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2022-04-23T20:44:52+0000,2022-05-04T20:36:02+0000,384.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20160819_PASCAL_001,SPWH_ANALYSIS,SOUNDTRAP_RECORDING,SPWH,INTERVAL,2016-08-20T02:20:07+0000,2016-08-31T14:42:00+0000,288.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
SWFSC,SWFSC_ORE_20160828_PASCAL_011,SPWH_ANALYSIS,SM2BAT_RECORDINGS,SPWH,INTERVAL,2016-08-28T12:44:00+0000,2016-09-17T04:18:00+0000,192.0,0.0,48.0,POST_PROCESSED,PARTIALLY_VALIDATED,Unpublished,,TRUE,TRUE,MANUAL,,,,,,,,
