UTC,species,call,DriftName
09/09/2016 05:00:00,Bp,20Hz,PASCAL_017
09/09/2016 05:00:00,Pm,NA,PASCAL_017
09/09/2016 06:00:00,Pm,NA,PASCAL_017
09/09/2016 06:00:00,Bp,20Hz,PASCAL_017
09/09/2016 07:00:00,Bp,20Hz,PASCAL_017
09/09/2016 08:00:00,Bp,20Hz,PASCAL_017
09/09/2016 09:00:00,Bp,20Hz,PASCAL_017
09/09/2016 10:00:00,Bp,20Hz,PASCAL_017
09/09/2016 11:00:00,Bp,20Hz,PASCAL_017
09/09/2016 12:00:00,Bp,20Hz,PASCAL_017
09/09/2016 13:00:00,Pm,NA,PASCAL_017
09/09/2016 13:00:00,Bp,20Hz,PASCAL_017
09/09/2016 14:00:00,Bp,20Hz,PASCAL_017
09/09/2016 14:00:00,Pm,NA,PASCAL_017
09/09/2016 14:00:00,Bm,B,PASCAL_017
09/09/2016 15:00:00,Bp,20Hz,PASCAL_017
09/09/2016 15:00:00,Bm,B,PASCAL_017
09/09/2016 15:00:00,Bm,A,PASCAL_017
09/09/2016 18:00:00,Pm,NA,PASCAL_017
09/09/2016 19:00:00,Bp,20Hz,PASCAL_017
09/09/2016 19:00:00,Bm,A,PASCAL_017
09/09/2016 20:00:00,Bp,20Hz,PASCAL_017
09/09/2016 20:00:00,BW,NA,PASCAL_017
09/09/2016 21:00:00,BW,NA,PASCAL_017
09/09/2016 21:00:00,Bp,20Hz,PASCAL_017
09/09/2016 21:00:00,Bm,B,PASCAL_017
09/09/2016 22:00:00,Bp,20Hz,PASCAL_017
09/09/2016 23:00:00,Bp,20Hz,PASCAL_017
09/10/2016 00:00:00,Bp,20Hz,PASCAL_017
09/10/2016 01:00:00,Pm,NA,PASCAL_017
09/10/2016 02:00:00,Pm,NA,PASCAL_017
09/10/2016 03:00:00,Pm,NA,PASCAL_017
09/10/2016 03:00:00,Bm,B,PASCAL_017
09/10/2016 03:00:00,Bp,20Hz,PASCAL_017
09/10/2016 04:00:00,Pm,NA,PASCAL_017
09/10/2016 04:00:00,Bp,20Hz,PASCAL_017
09/10/2016 05:00:00,Bp,20Hz,PASCAL_017
09/10/2016 05:00:00,Pm,NA,PASCAL_017
09/10/2016 06:00:00,Pm,NA,PASCAL_017
09/10/2016 06:00:00,Bp,20Hz,PASCAL_017
09/10/2016 07:00:00,Bp,20Hz,PASCAL_017
09/10/2016 08:00:00,Bp,20Hz,PASCAL_017
09/10/2016 09:00:00,Bp,20Hz,PASCAL_017
09/10/2016 09:00:00,Pm,NA,PASCAL_017
09/10/2016 09:00:00,Bm,B,PASCAL_017
09/10/2016 10:00:00,Pm,NA,PASCAL_017
09/10/2016 10:00:00,Bp,20Hz,PASCAL_017
09/10/2016 10:00:00,Bm,B,PASCAL_017
09/10/2016 11:00:00,Bp,20Hz,PASCAL_017
09/10/2016 11:00:00,Pm,NA,PASCAL_017
09/10/2016 12:00:00,Bp,20Hz,PASCAL_017
09/10/2016 13:00:00,Bp,20Hz,PASCAL_017
09/10/2016 13:00:00,Bm,B,PASCAL_017
09/10/2016 13:00:00,Pm,NA,PASCAL_017
09/10/2016 13:00:00,MS,NA,PASCAL_017
09/10/2016 14:00:00,MS,NA,PASCAL_017
09/10/2016 14:00:00,Pm,NA,PASCAL_017
09/10/2016 14:00:00,Bp,20Hz,PASCAL_017
09/10/2016 15:00:00,Pm,NA,PASCAL_017
09/10/2016 15:00:00,Bp,20Hz,PASCAL_017
09/10/2016 16:00:00,Pm,NA,PASCAL_017
09/10/2016 17:00:00,Pm,NA,PASCAL_017
09/10/2016 18:00:00,Bm,B,PASCAL_017
09/10/2016 18:00:00,Pm,NA,PASCAL_017
09/10/2016 19:00:00,Pm,NA,PASCAL_017
09/10/2016 19:00:00,Bp,20Hz,PASCAL_017
09/10/2016 19:00:00,Bm,B,PASCAL_017
09/10/2016 20:00:00,Bp,20Hz,PASCAL_017
09/10/2016 20:00:00,Bm,B,PASCAL_017
09/10/2016 21:00:00,Pm,NA,PASCAL_017
09/10/2016 21:00:00,Bm,B,PASCAL_017
09/10/2016 22:00:00,Bp,20Hz,PASCAL_017
09/10/2016 22:00:00,ZC,NA,PASCAL_017
09/10/2016 23:00:00,ZC,NA,PASCAL_017
09/10/2016 23:00:00,Pm,NA,PASCAL_017
09/10/2016 23:00:00,Bm,B,PASCAL_017
09/11/2016 00:00:00,Pm,NA,PASCAL_017
09/11/2016 00:00:00,Bp,20Hz,PASCAL_017
09/11/2016 01:00:00,Pm,NA,PASCAL_017
09/11/2016 01:00:00,Bp,20Hz,PASCAL_017
09/11/2016 02:00:00,Pm,NA,PASCAL_017
09/11/2016 02:00:00,Bp,20Hz,PASCAL_017
09/11/2016 03:00:00,Bp,20Hz,PASCAL_017
09/11/2016 04:00:00,Bp,20Hz,PASCAL_017
09/11/2016 04:00:00,Pm,NA,PASCAL_017
09/11/2016 05:00:00,Pm,NA,PASCAL_017
09/11/2016 05:00:00,Bp,20Hz,PASCAL_017
09/11/2016 06:00:00,Pm,NA,PASCAL_017
09/11/2016 06:00:00,Bp,20Hz,PASCAL_017
09/11/2016 07:00:00,Bp,20Hz,PASCAL_017
09/11/2016 07:00:00,Pm,NA,PASCAL_017
09/11/2016 07:00:00,Bm,B,PASCAL_017
09/11/2016 08:00:00,Pm,NA,PASCAL_017
09/11/2016 08:00:00,Bp,20Hz,PASCAL_017
09/11/2016 08:00:00,Bm,B,PASCAL_017
09/11/2016 09:00:00,Bp,20Hz,PASCAL_017
09/11/2016 09:00:00,Pm,NA,PASCAL_017
09/11/2016 09:00:00,Bm,B,PASCAL_017
09/11/2016 10:00:00,Bp,20Hz,PASCAL_017
09/11/2016 10:00:00,Bm,B,PASCAL_017
09/11/2016 10:00:00,Pm,NA,PASCAL_017
09/11/2016 11:00:00,Bp,20Hz,PASCAL_017
09/11/2016 12:00:00,Bp,20Hz,PASCAL_017
09/11/2016 12:00:00,Pm,NA,PASCAL_017
09/11/2016 13:00:00,Pm,NA,PASCAL_017
09/11/2016 13:00:00,Bp,20Hz,PASCAL_017
09/11/2016 13:00:00,ZC,NA,PASCAL_017
09/11/2016 14:00:00,Pm,NA,PASCAL_017
09/11/2016 14:00:00,Bp,20Hz,PASCAL_017
09/11/2016 15:00:00,Pm,NA,PASCAL_017
09/11/2016 15:00:00,Bp,20Hz,PASCAL_017
09/11/2016 16:00:00,Bm,B,PASCAL_017
09/11/2016 16:00:00,Pm,NA,PASCAL_017
09/11/2016 17:00:00,Bp,20Hz,PASCAL_017
09/11/2016 17:00:00,Bm,B,PASCAL_017
09/11/2016 18:00:00,Bp,20Hz,PASCAL_017
09/11/2016 19:00:00,Bp,20Hz,PASCAL_017
09/11/2016 19:00:00,Bm,B,PASCAL_017
09/11/2016 20:00:00,Bp,20Hz,PASCAL_017
09/11/2016 20:00:00,Bm,B,PASCAL_017
09/11/2016 21:00:00,Bp,20Hz,PASCAL_017
09/11/2016 21:00:00,Bm,B,PASCAL_017
09/11/2016 22:00:00,Bp,20Hz,PASCAL_017
09/11/2016 22:00:00,Bm,B,PASCAL_017
09/11/2016 23:00:00,Bm,B,PASCAL_017
09/12/2016 00:00:00,Bp,20Hz,PASCAL_017
09/12/2016 01:00:00,Bp,20Hz,PASCAL_017
09/12/2016 02:00:00,Bp,20Hz,PASCAL_017
09/12/2016 02:00:00,Bm,B,PASCAL_017
09/12/2016 03:00:00,Bp,20Hz,PASCAL_017
09/12/2016 03:00:00,Bm,B,PASCAL_017
09/12/2016 04:00:00,Bp,20Hz,PASCAL_017
09/12/2016 04:00:00,Bm,B,PASCAL_017
09/12/2016 05:00:00,Bp,20Hz,PASCAL_017
09/12/2016 05:00:00,Bm,B,PASCAL_017
09/12/2016 06:00:00,Bp,20Hz,PASCAL_017
09/12/2016 07:00:00,Bp,20Hz,PASCAL_017
09/12/2016 08:00:00,Bp,20Hz,PASCAL_017
09/12/2016 09:00:00,ZC,NA,PASCAL_017
09/12/2016 09:00:00,Bp,20Hz,PASCAL_017
09/12/2016 09:00:00,Bm,B,PASCAL_017
09/12/2016 12:00:00,Bp,20Hz,PASCAL_017
09/12/2016 13:00:00,Bp,20Hz,PASCAL_017
09/12/2016 13:00:00,ZC,NA,PASCAL_017
09/12/2016 14:00:00,Bm,B,PASCAL_017
09/12/2016 14:00:00,ZC,NA,PASCAL_017
09/12/2016 14:00:00,Bp,20Hz,PASCAL_017
09/12/2016 15:00:00,Bp,20Hz,PASCAL_017
09/12/2016 16:00:00,Bp,20Hz,PASCAL_017
09/12/2016 17:00:00,Bm,B,PASCAL_017
09/12/2016 17:00:00,Pm,NA,PASCAL_017
09/12/2016 18:00:00,Bp,20Hz,PASCAL_017
09/12/2016 18:00:00,Bm,B,PASCAL_017
09/12/2016 18:00:00,Pm,NA,PASCAL_017
09/12/2016 19:00:00,Bp,20Hz,PASCAL_017
09/12/2016 20:00:00,Pm,NA,PASCAL_017
09/12/2016 20:00:00,ZC,NA,PASCAL_017
09/12/2016 20:00:00,Bp,20Hz,PASCAL_017
09/12/2016 21:00:00,Pm,NA,PASCAL_017
09/12/2016 21:00:00,Bp,20Hz,PASCAL_017
09/12/2016 22:00:00,Pm,NA,PASCAL_017
09/12/2016 23:00:00,Pm,NA,PASCAL_017
09/13/2016 01:00:00,Bp,20Hz,PASCAL_017
09/13/2016 02:00:00,Bp,20Hz,PASCAL_017
09/13/2016 03:00:00,Bm,B,PASCAL_017
09/13/2016 03:00:00,Bp,20Hz,PASCAL_017
09/13/2016 04:00:00,Bp,20Hz,PASCAL_017
09/13/2016 04:00:00,Bm,B,PASCAL_017
09/13/2016 05:00:00,Bp,20Hz,PASCAL_017
09/13/2016 05:00:00,Bm,B,PASCAL_017
09/13/2016 06:00:00,Bp,20Hz,PASCAL_017
09/13/2016 07:00:00,Bp,20Hz,PASCAL_017
09/13/2016 08:00:00,Bp,20Hz,PASCAL_017
09/13/2016 09:00:00,Bp,20Hz,PASCAL_017
09/13/2016 09:00:00,Bm,B,PASCAL_017
09/13/2016 10:00:00,Bp,20Hz,PASCAL_017
09/13/2016 10:00:00,Bm,B,PASCAL_017
09/13/2016 11:00:00,Bm,B,PASCAL_017
09/13/2016 12:00:00,Bp,20Hz,PASCAL_017
09/13/2016 12:00:00,ZC,NA,PASCAL_017
09/13/2016 12:00:00,Bm,B,PASCAL_017
09/13/2016 13:00:00,Bp,20Hz,PASCAL_017
09/13/2016 14:00:00,Bm,B,PASCAL_017
09/13/2016 14:00:00,Bp,20Hz,PASCAL_017
09/13/2016 15:00:00,Bp,20Hz,PASCAL_017
09/13/2016 15:00:00,Bm,B,PASCAL_017
09/13/2016 15:00:00,Pm,NA,PASCAL_017
09/13/2016 16:00:00,ZC,NA,PASCAL_017
09/13/2016 17:00:00,Bm,B,PASCAL_017
09/13/2016 17:00:00,Bp,20Hz,PASCAL_017
09/13/2016 18:00:00,Bm,B,PASCAL_017
09/13/2016 18:00:00,Bp,20Hz,PASCAL_017
09/13/2016 19:00:00,Bm,B,PASCAL_017
09/13/2016 19:00:00,Bp,20Hz,PASCAL_017
09/13/2016 20:00:00,Bm,B,PASCAL_017
09/13/2016 20:00:00,ZC,NA,PASCAL_017
09/13/2016 20:00:00,Bp,20Hz,PASCAL_017
09/13/2016 21:00:00,Bm,B,PASCAL_017
09/13/2016 21:00:00,Pm,NA,PASCAL_017
09/13/2016 22:00:00,Bm,B,PASCAL_017
09/13/2016 22:00:00,Bp,20Hz,PASCAL_017
09/13/2016 23:00:00,Pm,NA,PASCAL_017
09/13/2016 23:00:00,Bm,B,PASCAL_017
09/13/2016 23:00:00,Bp,20Hz,PASCAL_017
09/14/2016 00:00:00,Bp,20Hz,PASCAL_017
09/14/2016 01:00:00,Pm,NA,PASCAL_017
09/14/2016 03:00:00,Bp,20Hz,PASCAL_017
09/14/2016 03:00:00,Bm,B,PASCAL_017
09/14/2016 04:00:00,Bp,20Hz,PASCAL_017
09/14/2016 05:00:00,Bp,20Hz,PASCAL_017
09/14/2016 06:00:00,Bm,B,PASCAL_017
09/14/2016 06:00:00,Bp,20Hz,PASCAL_017
09/14/2016 06:00:00,Pm,NA,PASCAL_017
09/14/2016 07:00:00,Bm,B,PASCAL_017
09/14/2016 07:00:00,Bp,20Hz,PASCAL_017
09/14/2016 08:00:00,Bm,B,PASCAL_017
09/14/2016 08:00:00,Bp,20Hz,PASCAL_017
09/14/2016 09:00:00,Bm,B,PASCAL_017
09/14/2016 09:00:00,Bp,20Hz,PASCAL_017
09/14/2016 10:00:00,Bp,20Hz,PASCAL_017
09/14/2016 10:00:00,Bm,B,PASCAL_017
09/14/2016 11:00:00,Bm,B,PASCAL_017
09/14/2016 11:00:00,Bp,20Hz,PASCAL_017
09/14/2016 12:00:00,Bp,20Hz,PASCAL_017
09/14/2016 12:00:00,Bm,B,PASCAL_017
09/14/2016 13:00:00,Bp,20Hz,PASCAL_017
09/14/2016 13:00:00,Bm,B,PASCAL_017
09/14/2016 14:00:00,Bp,20Hz,PASCAL_017
09/14/2016 16:00:00,Bp,20Hz,PASCAL_017
09/14/2016 17:00:00,Bm,B,PASCAL_017
09/14/2016 18:00:00,Pm,NA,PASCAL_017
09/14/2016 19:00:00,ZC,NA,PASCAL_017
09/14/2016 20:00:00,Bp,20Hz,PASCAL_017
09/14/2016 21:00:00,Bp,20Hz,PASCAL_017
09/14/2016 21:00:00,Bm,B,PASCAL_017
09/14/2016 22:00:00,Bp,20Hz,PASCAL_017
09/14/2016 22:00:00,Bm,B,PASCAL_017
09/14/2016 22:00:00,BW,NA,PASCAL_017
09/14/2016 23:00:00,Bp,20Hz,PASCAL_017
09/14/2016 23:00:00,ZC,NA,PASCAL_017
09/15/2016 00:00:00,Bm,B,PASCAL_017
09/15/2016 00:00:00,Bp,20Hz,PASCAL_017
09/15/2016 01:00:00,Bp,20Hz,PASCAL_017
09/15/2016 01:00:00,Bm,B,PASCAL_017
09/15/2016 02:00:00,Bp,20Hz,PASCAL_017
09/15/2016 03:00:00,Bp,20Hz,PASCAL_017
09/15/2016 03:00:00,Bm,B,PASCAL_017
09/15/2016 04:00:00,Bp,20Hz,PASCAL_017
09/15/2016 05:00:00,Bp,20Hz,PASCAL_017
09/15/2016 06:00:00,Bp,20Hz,PASCAL_017
09/15/2016 07:00:00,Bp,20Hz,PASCAL_017
09/15/2016 08:00:00,Bp,20Hz,PASCAL_017
09/15/2016 09:00:00,Bp,20Hz,PASCAL_017
09/15/2016 09:00:00,Bm,B,PASCAL_017
09/15/2016 10:00:00,Bp,20Hz,PASCAL_017
09/15/2016 10:00:00,Bm,B,PASCAL_017
09/15/2016 11:00:00,Bp,20Hz,PASCAL_017
09/15/2016 12:00:00,Bm,B,PASCAL_017
09/15/2016 12:00:00,Bp,20Hz,PASCAL_017
09/15/2016 13:00:00,Bm,B,PASCAL_017
09/15/2016 13:00:00,Bp,20Hz,PASCAL_017
09/15/2016 14:00:00,Bp,20Hz,PASCAL_017
09/15/2016 14:00:00,Bm,B,PASCAL_017
09/15/2016 15:00:00,Bm,B,PASCAL_017
09/15/2016 15:00:00,Bp,20Hz,PASCAL_017
09/15/2016 17:00:00,Bp,20Hz,PASCAL_017
09/15/2016 20:00:00,Bp,20Hz,PASCAL_017
09/15/2016 20:00:00,Pm,NA,PASCAL_017
09/15/2016 22:00:00,Bm,B,PASCAL_017
09/15/2016 22:00:00,Bp,20Hz,PASCAL_017
09/15/2016 22:00:00,Pm,NA,PASCAL_017
09/15/2016 23:00:00,Pm,NA,PASCAL_017
09/15/2016 23:00:00,Bm,B,PASCAL_017
09/15/2016 23:00:00,Bp,20Hz,PASCAL_017
09/16/2016 00:00:00,Bp,20Hz,PASCAL_017
09/16/2016 00:00:00,Pm,NA,PASCAL_017
09/16/2016 00:00:00,Bm,B,PASCAL_017
09/16/2016 01:00:00,Pm,NA,PASCAL_017
09/16/2016 01:00:00,Bm,D,PASCAL_017
09/16/2016 01:00:00,Bp,20Hz,PASCAL_017
09/16/2016 01:00:00,Bm,B,PASCAL_017
09/16/2016 02:00:00,Pm,NA,PASCAL_017
09/16/2016 02:00:00,Bp,20Hz,PASCAL_017
09/16/2016 02:00:00,Bm,D,PASCAL_017
09/16/2016 03:00:00,Bm,B,PASCAL_017
09/16/2016 03:00:00,Bp,20Hz,PASCAL_017
09/16/2016 04:00:00,Bp,20Hz,PASCAL_017
09/16/2016 05:00:00,Bp,20Hz,PASCAL_017
09/16/2016 05:00:00,ZC,NA,PASCAL_017
09/16/2016 06:00:00,Bp,20Hz,PASCAL_017
09/16/2016 07:00:00,Bp,20Hz,PASCAL_017
09/16/2016 08:00:00,Bp,20Hz,PASCAL_017
09/16/2016 08:00:00,Bm,B,PASCAL_017
09/16/2016 09:00:00,Bp,20Hz,PASCAL_017
09/16/2016 09:00:00,Bm,D,PASCAL_017
09/16/2016 10:00:00,Bp,20Hz,PASCAL_017
09/16/2016 10:00:00,Bm,B,PASCAL_017
09/16/2016 11:00:00,Bp,20Hz,PASCAL_017
09/16/2016 12:00:00,Bp,20Hz,PASCAL_017
09/16/2016 13:00:00,Bp,20Hz,PASCAL_017
09/16/2016 13:00:00,Bm,B,PASCAL_017
09/16/2016 14:00:00,Bp,20Hz,PASCAL_017
09/16/2016 14:00:00,Bm,B,PASCAL_017
09/16/2016 15:00:00,ZC,NA,PASCAL_017
09/16/2016 15:00:00,Pm,NA,PASCAL_017
09/16/2016 15:00:00,Bp,20Hz,PASCAL_017
09/16/2016 16:00:00,Bp,20Hz,PASCAL_017
09/16/2016 17:00:00,Bm,B,PASCAL_017
09/16/2016 17:00:00,Bp,20Hz,PASCAL_017
09/16/2016 18:00:00,Bp,20Hz,PASCAL_017
09/16/2016 18:00:00,Bm,B,PASCAL_017
09/16/2016 19:00:00,Bp,20Hz,PASCAL_017
09/16/2016 19:00:00,Bm,B,PASCAL_017
09/16/2016 20:00:00,Bp,20Hz,PASCAL_017
09/16/2016 20:00:00,Bm,B,PASCAL_017
09/16/2016 21:00:00,Bm,B,PASCAL_017
09/16/2016 21:00:00,Bp,20Hz,PASCAL_017
09/16/2016 23:00:00,Bp,20Hz,PASCAL_017
09/17/2016 00:00:00,Bp,20Hz,PASCAL_017
09/17/2016 01:00:00,Bp,20Hz,PASCAL_017
09/17/2016 03:00:00,Bp,20Hz,PASCAL_017
09/17/2016 03:00:00,Pm,NA,PASCAL_017
09/17/2016 04:00:00,Bp,20Hz,PASCAL_017
09/17/2016 05:00:00,Bp,20Hz,PASCAL_017
09/17/2016 06:00:00,Bp,20Hz,PASCAL_017
09/17/2016 07:00:00,Bp,20Hz,PASCAL_017
09/17/2016 08:00:00,Bp,20Hz,PASCAL_017
09/17/2016 08:00:00,ZC,NA,PASCAL_017
09/17/2016 09:00:00,Bp,20Hz,PASCAL_017
09/17/2016 10:00:00,Bp,20Hz,PASCAL_017
09/17/2016 11:00:00,Bp,20Hz,PASCAL_017
09/17/2016 12:00:00,Bp,20Hz,PASCAL_017
09/17/2016 13:00:00,Bp,20Hz,PASCAL_017
09/17/2016 15:00:00,Bp,20Hz,PASCAL_017
09/17/2016 16:00:00,Bm,B,PASCAL_017
09/17/2016 16:00:00,Bp,20Hz,PASCAL_017
09/17/2016 17:00:00,Bp,20Hz,PASCAL_017
09/17/2016 17:00:00,Bm,B,PASCAL_017
09/17/2016 18:00:00,Bp,20Hz,PASCAL_017
09/17/2016 18:00:00,Bm,B,PASCAL_017
09/17/2016 19:00:00,Bp,20Hz,PASCAL_017
09/17/2016 19:00:00,Bm,B,PASCAL_017
09/17/2016 20:00:00,Bp,20Hz,PASCAL_017
09/17/2016 20:00:00,Bm,B,PASCAL_017
09/17/2016 20:00:00,Mn,unidentified,PASCAL_017
09/17/2016 21:00:00,Bp,20Hz,PASCAL_017
09/17/2016 21:00:00,Bm,B,PASCAL_017
09/17/2016 22:00:00,Bm,B,PASCAL_017
09/17/2016 22:00:00,Bp,20Hz,PASCAL_017
09/17/2016 23:00:00,Bm,B,PASCAL_017
09/17/2016 23:00:00,Bp,20Hz,PASCAL_017
09/18/2016 00:00:00,Bm,B,PASCAL_017
09/18/2016 00:00:00,Bp,20Hz,PASCAL_017
09/18/2016 01:00:00,Bp,20Hz,PASCAL_017
09/18/2016 01:00:00,Bm,B,PASCAL_017
09/18/2016 02:00:00,Bm,B,PASCAL_017
09/18/2016 02:00:00,Bp,20Hz,PASCAL_017
09/18/2016 03:00:00,Bp,20Hz,PASCAL_017
09/18/2016 03:00:00,Pm,NA,PASCAL_017
09/18/2016 04:00:00,Pm,NA,PASCAL_017
09/18/2016 04:00:00,Bp,20Hz,PASCAL_017
09/18/2016 05:00:00,Bp,20Hz,PASCAL_017
09/18/2016 06:00:00,Bp,20Hz,PASCAL_017
09/18/2016 07:00:00,Bp,20Hz,PASCAL_017
09/18/2016 08:00:00,Bp,20Hz,PASCAL_017
09/18/2016 09:00:00,Bp,20Hz,PASCAL_017
09/18/2016 10:00:00,Bp,20Hz,PASCAL_017
09/18/2016 11:00:00,Bp,20Hz,PASCAL_017
09/18/2016 12:00:00,Bp,20Hz,PASCAL_017
09/18/2016 13:00:00,Bp,20Hz,PASCAL_017
09/18/2016 14:00:00,Bm,B,PASCAL_017
09/18/2016 14:00:00,Bp,20Hz,PASCAL_017
09/18/2016 15:00:00,Bm,B,PASCAL_017
09/18/2016 15:00:00,Bp,20Hz,PASCAL_017
09/18/2016 16:00:00,Bm,B,PASCAL_017
09/18/2016 16:00:00,Bp,20Hz,PASCAL_017
09/18/2016 17:00:00,Bp,20Hz,PASCAL_017
09/18/2016 18:00:00,Bm,B,PASCAL_017
09/18/2016 18:00:00,Bp,20Hz,PASCAL_017
09/18/2016 19:00:00,Bp,20Hz,PASCAL_017
09/18/2016 19:00:00,Pm,NA,PASCAL_017
09/18/2016 20:00:00,Bp,20Hz,PASCAL_017
09/18/2016 21:00:00,Bp,20Hz,PASCAL_017
09/18/2016 21:00:00,Bm,D,PASCAL_017
09/18/2016 21:00:00,Bm,B,PASCAL_017
09/18/2016 22:00:00,Bp,20Hz,PASCAL_017
09/18/2016 23:00:00,Bp,20Hz,PASCAL_017
09/19/2016 01:00:00,Bp,20Hz,PASCAL_017
09/19/2016 04:00:00,Bp,20Hz,PASCAL_017
09/19/2016 05:00:00,Bp,20Hz,PASCAL_017
09/19/2016 05:00:00,Bm,B,PASCAL_017
09/19/2016 06:00:00,Bp,20Hz,PASCAL_017
09/19/2016 06:00:00,Bm,B,PASCAL_017
09/19/2016 07:00:00,Bp,20Hz,PASCAL_017
09/19/2016 08:00:00,Bp,20Hz,PASCAL_017
09/19/2016 09:00:00,Bp,20Hz,PASCAL_017
09/19/2016 10:00:00,Bp,20Hz,PASCAL_017
09/19/2016 11:00:00,Bp,20Hz,PASCAL_017
09/19/2016 12:00:00,Bm,A,PASCAL_017
09/19/2016 12:00:00,Bm,B,PASCAL_017
09/19/2016 13:00:00,Bp,20Hz,PASCAL_017
09/19/2016 13:00:00,Bm,B,PASCAL_017
09/19/2016 14:00:00,Bp,20Hz,PASCAL_017
09/19/2016 14:00:00,Bm,B,PASCAL_017
09/19/2016 15:00:00,Bp,20Hz,PASCAL_017
09/19/2016 16:00:00,Bp,20Hz,PASCAL_017
09/19/2016 17:00:00,Bp,20Hz,PASCAL_017
09/19/2016 18:00:00,Bp,20Hz,PASCAL_017
09/19/2016 19:00:00,Bp,20Hz,PASCAL_017
09/19/2016 20:00:00,Bm,B,PASCAL_017
09/19/2016 20:00:00,Bp,20Hz,PASCAL_017
09/19/2016 21:00:00,Bp,20Hz,PASCAL_017
09/19/2016 22:00:00,Bp,20Hz,PASCAL_017
09/19/2016 22:00:00,Bm,B,PASCAL_017
09/19/2016 23:00:00,Bp,20Hz,PASCAL_017
09/20/2016 00:00:00,Bp,20Hz,PASCAL_017
09/20/2016 00:00:00,Bm,B,PASCAL_017
09/20/2016 01:00:00,Bp,20Hz,PASCAL_017
09/20/2016 01:00:00,Bm,B,PASCAL_017
09/20/2016 02:00:00,Bp,20Hz,PASCAL_017
09/20/2016 03:00:00,Bp,20Hz,PASCAL_017
09/20/2016 03:00:00,Bm,B,PASCAL_017
09/20/2016 04:00:00,Bp,20Hz,PASCAL_017
09/20/2016 05:00:00,Bp,20Hz,PASCAL_017
09/20/2016 07:00:00,Bp,20Hz,PASCAL_017
09/20/2016 09:00:00,Bp,20Hz,PASCAL_017
09/20/2016 10:00:00,Bm,B,PASCAL_017
09/20/2016 10:00:00,Bp,20Hz,PASCAL_017
09/20/2016 11:00:00,Bp,20Hz,PASCAL_017
09/20/2016 12:00:00,Bm,B,PASCAL_017
09/20/2016 12:00:00,Bp,20Hz,PASCAL_017
09/20/2016 13:00:00,Bp,20Hz,PASCAL_017
09/20/2016 14:00:00,Bp,20Hz,PASCAL_017
09/20/2016 14:00:00,Bm,B,PASCAL_017
09/20/2016 15:00:00,Bp,20Hz,PASCAL_017
09/20/2016 16:00:00,Bp,20Hz,PASCAL_017
09/20/2016 19:00:00,Bp,20Hz,PASCAL_017
09/20/2016 20:00:00,Bp,20Hz,PASCAL_017
09/20/2016 21:00:00,Bp,20Hz,PASCAL_017
09/20/2016 23:00:00,Bp,20Hz,PASCAL_017
09/21/2016 00:00:00,Bp,20Hz,PASCAL_017
09/21/2016 01:00:00,Bp,20Hz,PASCAL_017
09/21/2016 02:00:00,Bp,20Hz,PASCAL_017
09/21/2016 03:00:00,Bp,20Hz,PASCAL_017
09/21/2016 04:00:00,Bp,20Hz,PASCAL_017
09/21/2016 05:00:00,Bp,20Hz,PASCAL_017
09/21/2016 06:00:00,Bp,20Hz,PASCAL_017
09/21/2016 07:00:00,Bp,20Hz,PASCAL_017
09/21/2016 08:00:00,Bp,20Hz,PASCAL_017
09/21/2016 09:00:00,Bp,20Hz,PASCAL_017
09/21/2016 10:00:00,Bp,20Hz,PASCAL_017
09/21/2016 12:00:00,Bp,20Hz,PASCAL_017
09/21/2016 13:00:00,Bp,20Hz,PASCAL_017
09/21/2016 16:00:00,Bp,20Hz,PASCAL_017
09/21/2016 19:00:00,Bp,20Hz,PASCAL_017
09/21/2016 20:00:00,Bm,B,PASCAL_017
09/21/2016 22:00:00,Bp,20Hz,PASCAL_017
09/21/2016 22:00:00,Bm,B,PASCAL_017
09/03/2016 21:00:00,Bp,20Hz,PASCAL_018
09/03/2016 22:00:00,ZC,NA,PASCAL_018
09/04/2016 09:00:00,Pm,NA,PASCAL_018
09/04/2016 17:00:00,Pm,NA,PASCAL_018
09/04/2016 18:00:00,Pm,NA,PASCAL_018
09/04/2016 19:00:00,Pm,NA,PASCAL_018
09/04/2016 22:00:00,Pm,NA,PASCAL_018
09/04/2016 23:00:00,Pm,NA,PASCAL_018
09/05/2016 01:00:00,ZC,NA,PASCAL_018
09/05/2016 04:00:00,Bm,B,PASCAL_018
09/05/2016 05:00:00,Pm,NA,PASCAL_018
09/05/2016 09:00:00,Bm,B,PASCAL_018
09/05/2016 10:00:00,ZC,NA,PASCAL_018
09/05/2016 14:00:00,Bm,B,PASCAL_018
09/06/2016 12:00:00,Bm,B,PASCAL_018
09/06/2016 16:00:00,ZC,NA,PASCAL_018
09/06/2016 16:00:00,Bm,B,PASCAL_018
09/06/2016 17:00:00,Bm,B,PASCAL_018
09/06/2016 18:00:00,Bm,B,PASCAL_018
09/06/2016 19:00:00,Bm,B,PASCAL_018
09/07/2016 01:00:00,Pm,NA,PASCAL_018
09/07/2016 02:00:00,Pm,NA,PASCAL_018
09/07/2016 03:00:00,Bm,D,PASCAL_018
09/07/2016 03:00:00,Pm,NA,PASCAL_018
09/07/2016 11:00:00,Bm,B,PASCAL_018
09/07/2016 13:00:00,Bm,B,PASCAL_018
09/07/2016 14:00:00,Bm,B,PASCAL_018
09/07/2016 23:00:00,ZC,NA,PASCAL_018
