"UNIQUE_ID","ANALYSIS_PERIOD_START_DATETIME","ANALYSIS_PERIOD_END_DATETIME","ANALYSIS_PERIOD_EFFORT_SECONDS","ANALYSIS_TIME_ZONE","SPECIES_CODE","ACOUSTIC_PRESENCE","N_VALIDATED_DETECTIONS","CALL_TYPE_CODE","DETECTION_METHOD","PROTOCOL_REFERENCE","DETECTION_SOFTWARE_NAME","DETECTION_SOFTWARE_VERSION","MIN_ANALYSIS_FREQUENCY_RANGE_HZ","MAX_ANALYSIS_FREQUENCY_RANGE_HZ","ANALYSIS_SAMPLING_RATE_HZ","QC_PROCESSING","LOCALIZED_LATITUDE","LOCALIZED_LONGITUDE","DETECTION_DISTANCE_M","LOCALIZATION_DISTANCE_METHOD","LOCALIZATION_DISTANCE_PROTOCOL"
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T20:00:00Z","2021-08-22T20:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T21:00:00Z","2021-08-22T21:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T21:00:00Z","2021-08-22T21:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T21:00:00Z","2021-08-22T21:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T22:00:00Z","2021-08-22T22:59:59Z","1800","UTC","GRWH","P","","GWUND","Manual","Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T22:00:00Z","2021-08-22T22:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T22:00:00Z","2021-08-22T22:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T22:00:00Z","2021-08-22T22:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T23:00:00Z","2021-08-22T23:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-22T23:00:00Z","2021-08-22T23:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T00:00:00Z","2021-08-23T00:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T00:00:00Z","2021-08-23T00:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T01:00:00Z","2021-08-23T01:59:59Z","1800","UTC","FIWH","D","","FW20HZ","Manual","Unpublished","PAMGuard","2.01.09","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T01:00:00Z","2021-08-23T01:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T01:00:00Z","2021-08-23T01:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T01:00:00Z","2021-08-23T01:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T02:00:00Z","2021-08-23T02:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T02:00:00Z","2021-08-23T02:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T02:00:00Z","2021-08-23T02:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T02:00:00Z","2021-08-23T02:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T03:00:00Z","2021-08-23T03:59:59Z","1800","UTC","FIWH","D","","FW20HZ","Manual","Unpublished","PAMGuard","2.01.09","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T03:00:00Z","2021-08-23T03:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T03:00:00Z","2021-08-23T03:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T04:00:00Z","2021-08-23T04:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T04:00:00Z","2021-08-23T04:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T04:00:00Z","2021-08-23T04:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T04:00:00Z","2021-08-23T04:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T04:00:00Z","2021-08-23T04:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T05:00:00Z","2021-08-23T05:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T05:00:00Z","2021-08-23T05:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T06:00:00Z","2021-08-23T06:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T06:00:00Z","2021-08-23T06:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T06:00:00Z","2021-08-23T06:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T07:00:00Z","2021-08-23T07:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T07:00:00Z","2021-08-23T07:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T07:00:00Z","2021-08-23T07:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T08:00:00Z","2021-08-23T08:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T08:00:00Z","2021-08-23T08:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T08:00:00Z","2021-08-23T08:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T08:00:00Z","2021-08-23T08:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T08:00:00Z","2021-08-23T08:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T09:00:00Z","2021-08-23T09:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T09:00:00Z","2021-08-23T09:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T09:00:00Z","2021-08-23T09:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T09:00:00Z","2021-08-23T09:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T10:00:00Z","2021-08-23T10:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T10:00:00Z","2021-08-23T10:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T10:00:00Z","2021-08-23T10:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T11:00:00Z","2021-08-23T11:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T11:00:00Z","2021-08-23T11:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T11:00:00Z","2021-08-23T11:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T11:00:00Z","2021-08-23T11:59:59Z","1800","UTC","BWMS","","","FMUS","","","","","","",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T12:00:00Z","2021-08-23T12:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T12:00:00Z","2021-08-23T12:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T12:00:00Z","2021-08-23T12:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T12:00:00Z","2021-08-23T12:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T13:00:00Z","2021-08-23T13:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T13:00:00Z","2021-08-23T13:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T13:00:00Z","2021-08-23T13:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T13:00:00Z","2021-08-23T13:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T14:00:00Z","2021-08-23T14:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T14:00:00Z","2021-08-23T14:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T14:00:00Z","2021-08-23T14:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T15:00:00Z","2021-08-23T15:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T15:00:00Z","2021-08-23T15:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T15:00:00Z","2021-08-23T15:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T15:00:00Z","2021-08-23T15:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T15:00:00Z","2021-08-23T15:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T16:00:00Z","2021-08-23T16:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T16:00:00Z","2021-08-23T16:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T16:00:00Z","2021-08-23T16:59:59Z","1800","UTC","BLWH","D","","BLDNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T16:00:00Z","2021-08-23T16:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T17:00:00Z","2021-08-23T17:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T17:00:00Z","2021-08-23T17:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T17:00:00Z","2021-08-23T17:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T18:00:00Z","2021-08-23T18:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T18:00:00Z","2021-08-23T18:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T18:00:00Z","2021-08-23T18:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T18:00:00Z","2021-08-23T18:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T18:00:00Z","2021-08-23T18:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T19:00:00Z","2021-08-23T19:59:59Z","1800","UTC","FIWH","D","","FW20HZ","Manual","Unpublished","PAMGuard","2.01.09","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T19:00:00Z","2021-08-23T19:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T19:00:00Z","2021-08-23T19:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T19:00:00Z","2021-08-23T19:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T19:00:00Z","2021-08-23T19:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T19:00:00Z","2021-08-23T19:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T20:00:00Z","2021-08-23T20:59:59Z","1800","UTC","FIWH","D","","FW20HZ","Manual","Unpublished","PAMGuard","2.01.09","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T20:00:00Z","2021-08-23T20:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T20:00:00Z","2021-08-23T20:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T20:00:00Z","2021-08-23T20:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T20:00:00Z","2021-08-23T20:59:59Z","1800","UTC","HUWH","D","","HWSONG","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T21:00:00Z","2021-08-23T21:59:59Z","1800","UTC","HUWH","D","","HWUND","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T21:00:00Z","2021-08-23T21:59:59Z","1800","UTC","BLWH","D","","BLANEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T21:00:00Z","2021-08-23T21:59:59Z","1800","UTC","BLWH","D","","BLBNEP","Manual","Unpublished","Matlab (Triton)","1.93.20160524","0","250",384000,"Archival","","","","",""
"SWFSC_NEPac-HUM_202108_ADRIFT_001","2021-08-23T21:00:00Z","2021-08-23T21:59:59Z","1800","UTC","HUWH","D","","HWSOC","Manual","Unpublished","RAVEN Pro","1.6","0","3000",384000,"Archival","","","","",""
